client_id	path	sentence	up_votes	down_votes	age	gender	accents	variant	locale	segment
15a8f857a9dfa5daeabb2e63cf74928f9331b4207221196cc4ea9f5c6f0f69d906f8259284d920047235d4fb46feb90284c2e310c81b79e2d0eee4948d0a21b8	common_voice_ja_22921010.mp3	さすが横着な私も、我慢しきれず、胃腸の専門病院へ入院した。	2	0	twenties	male			ja	
15a8f857a9dfa5daeabb2e63cf74928f9331b4207221196cc4ea9f5c6f0f69d906f8259284d920047235d4fb46feb90284c2e310c81b79e2d0eee4948d0a21b8	common_voice_ja_22921012.mp3	わたしはこんな帽子が欲しいです。	2	0	twenties	male			ja	
15a8f857a9dfa5daeabb2e63cf74928f9331b4207221196cc4ea9f5c6f0f69d906f8259284d920047235d4fb46feb90284c2e310c81b79e2d0eee4948d0a21b8	common_voice_ja_22921018.mp3	さあ、授業を始めましょう。	2	0	twenties	male			ja	
15a8f857a9dfa5daeabb2e63cf74928f9331b4207221196cc4ea9f5c6f0f69d906f8259284d920047235d4fb46feb90284c2e310c81b79e2d0eee4948d0a21b8	common_voice_ja_22921020.mp3	家へ帰ったら掃除をしようと思います。	2	0	twenties	male			ja	
15a8f857a9dfa5daeabb2e63cf74928f9331b4207221196cc4ea9f5c6f0f69d906f8259284d920047235d4fb46feb90284c2e310c81b79e2d0eee4948d0a21b8	common_voice_ja_22921035.mp3	自動車や、精密機械などで、技術系の採用を、抑えるところが目立ち、売り手市場の技術系にも、かげりが見え始めた。	2	0	twenties	male			ja	
15a8f857a9dfa5daeabb2e63cf74928f9331b4207221196cc4ea9f5c6f0f69d906f8259284d920047235d4fb46feb90284c2e310c81b79e2d0eee4948d0a21b8	common_voice_ja_22921039.mp3	一票の格差は、さらに拡がるだろう。	2	0	twenties	male			ja	
15a8f857a9dfa5daeabb2e63cf74928f9331b4207221196cc4ea9f5c6f0f69d906f8259284d920047235d4fb46feb90284c2e310c81b79e2d0eee4948d0a21b8	common_voice_ja_22921050.mp3	保守主義と毒づかれて、よりによって、最先端の前衛作家を選んだのだから、王立アカデミーも人が悪い。	2	0	twenties	male			ja	
15a8f857a9dfa5daeabb2e63cf74928f9331b4207221196cc4ea9f5c6f0f69d906f8259284d920047235d4fb46feb90284c2e310c81b79e2d0eee4948d0a21b8	common_voice_ja_22921054.mp3	少年は、指をズボンでふくと、素直に、いそいそと立ち上がった。	2	0	twenties	male			ja	
15a8f857a9dfa5daeabb2e63cf74928f9331b4207221196cc4ea9f5c6f0f69d906f8259284d920047235d4fb46feb90284c2e310c81b79e2d0eee4948d0a21b8	common_voice_ja_22921056.mp3	今晩どこへも行きたくありません。	2	0	twenties	male			ja	
15a8f857a9dfa5daeabb2e63cf74928f9331b4207221196cc4ea9f5c6f0f69d906f8259284d920047235d4fb46feb90284c2e310c81b79e2d0eee4948d0a21b8	common_voice_ja_22921060.mp3	わたしの前に松井さんが座りました。	2	0	twenties	male			ja	
15a8f857a9dfa5daeabb2e63cf74928f9331b4207221196cc4ea9f5c6f0f69d906f8259284d920047235d4fb46feb90284c2e310c81b79e2d0eee4948d0a21b8	common_voice_ja_22921062.mp3	あした林さんは仕事があるので、来られません。	2	0	twenties	male			ja	
15a8f857a9dfa5daeabb2e63cf74928f9331b4207221196cc4ea9f5c6f0f69d906f8259284d920047235d4fb46feb90284c2e310c81b79e2d0eee4948d0a21b8	common_voice_ja_22921067.mp3	砂糖と塩を入れて、料理を作ります。	2	0	twenties	male			ja	
15a8f857a9dfa5daeabb2e63cf74928f9331b4207221196cc4ea9f5c6f0f69d906f8259284d920047235d4fb46feb90284c2e310c81b79e2d0eee4948d0a21b8	common_voice_ja_22921068.mp3	ありがとう。これでけっこうです。	2	0	twenties	male			ja	
15a8f857a9dfa5daeabb2e63cf74928f9331b4207221196cc4ea9f5c6f0f69d906f8259284d920047235d4fb46feb90284c2e310c81b79e2d0eee4948d0a21b8	common_voice_ja_22921071.mp3	イさんはどっちの飲み物がいいですか。	2	0	twenties	male			ja	
15a8f857a9dfa5daeabb2e63cf74928f9331b4207221196cc4ea9f5c6f0f69d906f8259284d920047235d4fb46feb90284c2e310c81b79e2d0eee4948d0a21b8	common_voice_ja_22921075.mp3	すぐそばで、はあはあ弾ませている呼吸だけが聞こえてきた。	2	0	twenties	male			ja	
15a8f857a9dfa5daeabb2e63cf74928f9331b4207221196cc4ea9f5c6f0f69d906f8259284d920047235d4fb46feb90284c2e310c81b79e2d0eee4948d0a21b8	common_voice_ja_22921079.mp3	今晩はホテルに泊まります。	2	0	twenties	male			ja	
15a8f857a9dfa5daeabb2e63cf74928f9331b4207221196cc4ea9f5c6f0f69d906f8259284d920047235d4fb46feb90284c2e310c81b79e2d0eee4948d0a21b8	common_voice_ja_22921081.mp3	部屋に入ったら、ドアを閉めます。	2	0	twenties	male			ja	
15a8f857a9dfa5daeabb2e63cf74928f9331b4207221196cc4ea9f5c6f0f69d906f8259284d920047235d4fb46feb90284c2e310c81b79e2d0eee4948d0a21b8	common_voice_ja_22921082.mp3	この本棚は縦一メートルと横一．五メートルあります。	2	0	twenties	male			ja	
15a8f857a9dfa5daeabb2e63cf74928f9331b4207221196cc4ea9f5c6f0f69d906f8259284d920047235d4fb46feb90284c2e310c81b79e2d0eee4948d0a21b8	common_voice_ja_22921083.mp3	日本の料理は辛いですか。	2	0	twenties	male			ja	
15a8f857a9dfa5daeabb2e63cf74928f9331b4207221196cc4ea9f5c6f0f69d906f8259284d920047235d4fb46feb90284c2e310c81b79e2d0eee4948d0a21b8	common_voice_ja_22921084.mp3	松井さんにお金を返します。	2	0	twenties	male			ja	
15a8f857a9dfa5daeabb2e63cf74928f9331b4207221196cc4ea9f5c6f0f69d906f8259284d920047235d4fb46feb90284c2e310c81b79e2d0eee4948d0a21b8	common_voice_ja_22921088.mp3	同日朝に大阪難波で出発セレモニーが開催され営業運転に充当された	2	0	twenties	male			ja	
15a8f857a9dfa5daeabb2e63cf74928f9331b4207221196cc4ea9f5c6f0f69d906f8259284d920047235d4fb46feb90284c2e310c81b79e2d0eee4948d0a21b8	common_voice_ja_22921098.mp3	松井さんはたばこが嫌いなので、吸いません。	2	0	twenties	male			ja	
15a8f857a9dfa5daeabb2e63cf74928f9331b4207221196cc4ea9f5c6f0f69d906f8259284d920047235d4fb46feb90284c2e310c81b79e2d0eee4948d0a21b8	common_voice_ja_22921099.mp3	窒素や燐は、むろん、天然にも、河川などを通じて、海に流れこむ。	2	0	twenties	male			ja	
15a8f857a9dfa5daeabb2e63cf74928f9331b4207221196cc4ea9f5c6f0f69d906f8259284d920047235d4fb46feb90284c2e310c81b79e2d0eee4948d0a21b8	common_voice_ja_22921101.mp3	不況で、中小企業がどんどん倒れるので、競争相手が多くなった。	2	0	twenties	male			ja	
15a8f857a9dfa5daeabb2e63cf74928f9331b4207221196cc4ea9f5c6f0f69d906f8259284d920047235d4fb46feb90284c2e310c81b79e2d0eee4948d0a21b8	common_voice_ja_22921102.mp3	筆者の知人に、サンタのおじさんがいる。	2	0	twenties	male			ja	
15a8f857a9dfa5daeabb2e63cf74928f9331b4207221196cc4ea9f5c6f0f69d906f8259284d920047235d4fb46feb90284c2e310c81b79e2d0eee4948d0a21b8	common_voice_ja_22921104.mp3	日本へ戻ってから、それぞれ、出世をしている様子であった。	2	0	twenties	male			ja	
15a8f857a9dfa5daeabb2e63cf74928f9331b4207221196cc4ea9f5c6f0f69d906f8259284d920047235d4fb46feb90284c2e310c81b79e2d0eee4948d0a21b8	common_voice_ja_22921105.mp3	むろんこれは、偶然の一致ということが大いにあろう。	2	0	twenties	male			ja	
15a8f857a9dfa5daeabb2e63cf74928f9331b4207221196cc4ea9f5c6f0f69d906f8259284d920047235d4fb46feb90284c2e310c81b79e2d0eee4948d0a21b8	common_voice_ja_22921107.mp3	テーブルの上に灰皿があります。	2	0	twenties	male			ja	
15a8f857a9dfa5daeabb2e63cf74928f9331b4207221196cc4ea9f5c6f0f69d906f8259284d920047235d4fb46feb90284c2e310c81b79e2d0eee4948d0a21b8	common_voice_ja_22921114.mp3	汚染は、もはや地球規模であり、人類は、その、種の存続さえ、危うくされているのだ。	2	0	twenties	male			ja	
15a8f857a9dfa5daeabb2e63cf74928f9331b4207221196cc4ea9f5c6f0f69d906f8259284d920047235d4fb46feb90284c2e310c81b79e2d0eee4948d0a21b8	common_voice_ja_22921115.mp3	小さな鰻屋に、熱気のようなものがみなぎる。	2	0	twenties	male			ja	
15a8f857a9dfa5daeabb2e63cf74928f9331b4207221196cc4ea9f5c6f0f69d906f8259284d920047235d4fb46feb90284c2e310c81b79e2d0eee4948d0a21b8	common_voice_ja_22921118.mp3	わたしはいつもベッドで寝ます。	2	0	twenties	male			ja	
15a8f857a9dfa5daeabb2e63cf74928f9331b4207221196cc4ea9f5c6f0f69d906f8259284d920047235d4fb46feb90284c2e310c81b79e2d0eee4948d0a21b8	common_voice_ja_22921120.mp3	十進法は、両手の十本の指を数えることから起こった。	2	0	twenties	male			ja	
82ca59bffe4fc27a6017f13eb8593caa2a4918446e9d6c20475e2d728607de1a8eae2c54f6d979a2b4028b94c1ea8c5ced2c1471260b437c6544007bcba5b72d	common_voice_ja_35899768.mp3	そしてそれが現象のうちに客観的に現れる限り、価値も科学の対象となるのである。	3	0	teens	male			ja	
82ca59bffe4fc27a6017f13eb8593caa2a4918446e9d6c20475e2d728607de1a8eae2c54f6d979a2b4028b94c1ea8c5ced2c1471260b437c6544007bcba5b72d	common_voice_ja_35900049.mp3	酒と思って飲まなければそれは飲酒ではない	3	0	teens	male			ja	
82ca59bffe4fc27a6017f13eb8593caa2a4918446e9d6c20475e2d728607de1a8eae2c54f6d979a2b4028b94c1ea8c5ced2c1471260b437c6544007bcba5b72d	common_voice_ja_35900128.mp3	グラボが値上がりしすぎてつらい	2	1	teens	male			ja	
82ca59bffe4fc27a6017f13eb8593caa2a4918446e9d6c20475e2d728607de1a8eae2c54f6d979a2b4028b94c1ea8c5ced2c1471260b437c6544007bcba5b72d	common_voice_ja_35900214.mp3	これに反し多が一の多ということは世界を動的に考えること、時間的に考えることであり、	2	0	teens	male			ja	
82ca59bffe4fc27a6017f13eb8593caa2a4918446e9d6c20475e2d728607de1a8eae2c54f6d979a2b4028b94c1ea8c5ced2c1471260b437c6544007bcba5b72d	common_voice_ja_35900371.mp3	意外とでかい部屋なんだね。	2	0	teens	male			ja	
82ca59bffe4fc27a6017f13eb8593caa2a4918446e9d6c20475e2d728607de1a8eae2c54f6d979a2b4028b94c1ea8c5ced2c1471260b437c6544007bcba5b72d	common_voice_ja_35900942.mp3	口いっぱいに甘味が広がってクセになりそう	2	0	teens	male			ja	
82ca59bffe4fc27a6017f13eb8593caa2a4918446e9d6c20475e2d728607de1a8eae2c54f6d979a2b4028b94c1ea8c5ced2c1471260b437c6544007bcba5b72d	common_voice_ja_35900943.mp3	一々の個物がどこまでも個物的として表現作用的に自己自身を限定するというべき絶対矛盾的自己同一の世界において、	3	0	teens	male			ja	
82ca59bffe4fc27a6017f13eb8593caa2a4918446e9d6c20475e2d728607de1a8eae2c54f6d979a2b4028b94c1ea8c5ced2c1471260b437c6544007bcba5b72d	common_voice_ja_35901105.mp3	一言も本当の事を言わない子になっていたのです	2	0	teens	male			ja	
82ca59bffe4fc27a6017f13eb8593caa2a4918446e9d6c20475e2d728607de1a8eae2c54f6d979a2b4028b94c1ea8c5ced2c1471260b437c6544007bcba5b72d	common_voice_ja_35901106.mp3	いわゆる無前提とは前提がないということでなく、最も必然的な前提に立つということでなければならぬ。	2	0	teens	male			ja	
82ca59bffe4fc27a6017f13eb8593caa2a4918446e9d6c20475e2d728607de1a8eae2c54f6d979a2b4028b94c1ea8c5ced2c1471260b437c6544007bcba5b72d	common_voice_ja_35901184.mp3	和歌山県海南市	2	0	teens	male			ja	
82ca59bffe4fc27a6017f13eb8593caa2a4918446e9d6c20475e2d728607de1a8eae2c54f6d979a2b4028b94c1ea8c5ced2c1471260b437c6544007bcba5b72d	common_voice_ja_35901251.mp3	食パンをシチューに浸して食べる	5	0	teens	male			ja	
8ac86caa577723838e4e123734bbf543cdeba82b6eab4a152cc53de1617eae3eebc30b9700671394b06ccc932604899c3abca2d1295364ebfcd5f6b93514a727	common_voice_ja_35998333.mp3	家族の分も合わせてこれくらいはよく買ってた	2	0	twenties	male			ja	
8ac86caa577723838e4e123734bbf543cdeba82b6eab4a152cc53de1617eae3eebc30b9700671394b06ccc932604899c3abca2d1295364ebfcd5f6b93514a727	common_voice_ja_35998336.mp3	前から気になってるゲームがある	2	0	twenties	male			ja	
8ac86caa577723838e4e123734bbf543cdeba82b6eab4a152cc53de1617eae3eebc30b9700671394b06ccc932604899c3abca2d1295364ebfcd5f6b93514a727	common_voice_ja_35998780.mp3	基本的な道具をそろえるだけで十万こえる	2	0	twenties	male			ja	
8ac86caa577723838e4e123734bbf543cdeba82b6eab4a152cc53de1617eae3eebc30b9700671394b06ccc932604899c3abca2d1295364ebfcd5f6b93514a727	common_voice_ja_35998782.mp3	ははっ、予約すらさせてくれないんだぜ	3	0	twenties	male			ja	
8ac86caa577723838e4e123734bbf543cdeba82b6eab4a152cc53de1617eae3eebc30b9700671394b06ccc932604899c3abca2d1295364ebfcd5f6b93514a727	common_voice_ja_35998826.mp3	冷ました麦茶をマイボトルに詰める	2	0	twenties	male			ja	
8ac86caa577723838e4e123734bbf543cdeba82b6eab4a152cc53de1617eae3eebc30b9700671394b06ccc932604899c3abca2d1295364ebfcd5f6b93514a727	common_voice_ja_35998935.mp3	すぐ靴下に穴があく	2	0	twenties	male			ja	
8ac86caa577723838e4e123734bbf543cdeba82b6eab4a152cc53de1617eae3eebc30b9700671394b06ccc932604899c3abca2d1295364ebfcd5f6b93514a727	common_voice_ja_35998937.mp3	甘くてとろみのあるべったら漬け	8	0	twenties	male			ja	
8ac86caa577723838e4e123734bbf543cdeba82b6eab4a152cc53de1617eae3eebc30b9700671394b06ccc932604899c3abca2d1295364ebfcd5f6b93514a727	common_voice_ja_35998976.mp3	ずっと前にしまっていた財布から二千円札が出てきた	2	0	twenties	male			ja	
8ac86caa577723838e4e123734bbf543cdeba82b6eab4a152cc53de1617eae3eebc30b9700671394b06ccc932604899c3abca2d1295364ebfcd5f6b93514a727	common_voice_ja_35999525.mp3	あきらめるんじゃなく、割りきってるんだ	3	0	twenties	male			ja	
8ac86caa577723838e4e123734bbf543cdeba82b6eab4a152cc53de1617eae3eebc30b9700671394b06ccc932604899c3abca2d1295364ebfcd5f6b93514a727	common_voice_ja_35999567.mp3	こんなバカでかいのひとりで運びたくない	2	0	twenties	male			ja	
8ac86caa577723838e4e123734bbf543cdeba82b6eab4a152cc53de1617eae3eebc30b9700671394b06ccc932604899c3abca2d1295364ebfcd5f6b93514a727	common_voice_ja_35999569.mp3	それはすでに技術的な我々の経験の発展にほかならない。	2	0	twenties	male			ja	
8ac86caa577723838e4e123734bbf543cdeba82b6eab4a152cc53de1617eae3eebc30b9700671394b06ccc932604899c3abca2d1295364ebfcd5f6b93514a727	common_voice_ja_36000033.mp3	また穴を掘って、砂を集めて、かけて、叩いて、山を大きくしていった	2	0	twenties	male			ja	
f8bed21215f806da1d0edd0851addf2fc0c65055780e0b3802d60250016ecc1e2b72c644f7c6004f551a1f3cb91ac4bc95b0a5f043b8ba145a2e0849e2bed0bf	common_voice_ja_35909000.mp3	柔らかくなったトマトはスープに使う	2	0	twenties	male			ja	
f8bed21215f806da1d0edd0851addf2fc0c65055780e0b3802d60250016ecc1e2b72c644f7c6004f551a1f3cb91ac4bc95b0a5f043b8ba145a2e0849e2bed0bf	common_voice_ja_35909496.mp3	やっぱりあれ大うそだったみたいだ	2	0	twenties	male			ja	
f8bed21215f806da1d0edd0851addf2fc0c65055780e0b3802d60250016ecc1e2b72c644f7c6004f551a1f3cb91ac4bc95b0a5f043b8ba145a2e0849e2bed0bf	common_voice_ja_35926980.mp3	僕はうんと言い、部屋の灯りのスイッチを入れる。	2	0	twenties	male			ja	
f8bed21215f806da1d0edd0851addf2fc0c65055780e0b3802d60250016ecc1e2b72c644f7c6004f551a1f3cb91ac4bc95b0a5f043b8ba145a2e0849e2bed0bf	common_voice_ja_35926983.mp3	君の名前を確認すると、僕は二十号棟から離れる。	3	0	twenties	male			ja	
f8bed21215f806da1d0edd0851addf2fc0c65055780e0b3802d60250016ecc1e2b72c644f7c6004f551a1f3cb91ac4bc95b0a5f043b8ba145a2e0849e2bed0bf	common_voice_ja_35927020.mp3	社会的制作的に把握せられる物の生産様式が概念的知識の起源となるのであろう。	3	0	twenties	male			ja	
f8bed21215f806da1d0edd0851addf2fc0c65055780e0b3802d60250016ecc1e2b72c644f7c6004f551a1f3cb91ac4bc95b0a5f043b8ba145a2e0849e2bed0bf	common_voice_ja_35927791.mp3	アイス買ってきてよ、カップ系のやつ	2	0	twenties	male			ja	
49a06663a3e3c544c9031efd5321893cdf25f1c20f3aa0c8c3577248daaa476c655f636f25c58948d838063525d5372a5c7e769c4fb03b2e82396d7cba5ee693	common_voice_ja_33192322.mp3	絶対矛盾的自己同一として作られたものより作るものへという世界においては、我々はどこまでも表現作用的形成の欲求をもっている。	2	1	twenties	male			ja	
49a06663a3e3c544c9031efd5321893cdf25f1c20f3aa0c8c3577248daaa476c655f636f25c58948d838063525d5372a5c7e769c4fb03b2e82396d7cba5ee693	common_voice_ja_33192398.mp3	先週に比べてペース上がりまくった	2	0	twenties	male			ja	
49a06663a3e3c544c9031efd5321893cdf25f1c20f3aa0c8c3577248daaa476c655f636f25c58948d838063525d5372a5c7e769c4fb03b2e82396d7cba5ee693	common_voice_ja_33192400.mp3	見るということと作るということとが矛盾的自己同一的である。	2	0	twenties	male			ja	
49a06663a3e3c544c9031efd5321893cdf25f1c20f3aa0c8c3577248daaa476c655f636f25c58948d838063525d5372a5c7e769c4fb03b2e82396d7cba5ee693	common_voice_ja_33192408.mp3	多と一との絶対矛盾の自己同一の世界であるということである。	2	1	twenties	male			ja	
49a06663a3e3c544c9031efd5321893cdf25f1c20f3aa0c8c3577248daaa476c655f636f25c58948d838063525d5372a5c7e769c4fb03b2e82396d7cba5ee693	common_voice_ja_33192409.mp3	大きい安いかたい、それで十分じゃないか	2	0	twenties	male			ja	
49a06663a3e3c544c9031efd5321893cdf25f1c20f3aa0c8c3577248daaa476c655f636f25c58948d838063525d5372a5c7e769c4fb03b2e82396d7cba5ee693	common_voice_ja_33192422.mp3	来店ポイントサービスあるけど、誰も利用してない	2	0	twenties	male			ja	
49a06663a3e3c544c9031efd5321893cdf25f1c20f3aa0c8c3577248daaa476c655f636f25c58948d838063525d5372a5c7e769c4fb03b2e82396d7cba5ee693	common_voice_ja_33192425.mp3	記念にスクショ撮っとこ	2	0	twenties	male			ja	
49a06663a3e3c544c9031efd5321893cdf25f1c20f3aa0c8c3577248daaa476c655f636f25c58948d838063525d5372a5c7e769c4fb03b2e82396d7cba5ee693	common_voice_ja_33192430.mp3	原始社会においての如く、我々はいつも絶対矛盾的自己同一に対しているのである。	2	0	twenties	male			ja	
49a06663a3e3c544c9031efd5321893cdf25f1c20f3aa0c8c3577248daaa476c655f636f25c58948d838063525d5372a5c7e769c4fb03b2e82396d7cba5ee693	common_voice_ja_33192451.mp3	隣にいた友人が言った。	2	0	twenties	male			ja	
